##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
400.236149  	114.683634 
401.200574  	107.481069 
402.164998  	96.769551 
403.129423  	87.028744 
404.093847  	92.176532 
405.058272  	92.343270 
406.022696  	91.284447 
406.987120  	87.798240 
407.951545  	90.200831 
408.915969  	91.214454 
409.880394  	91.644596 
410.844818  	100.570395 
411.809243  	108.531368 
412.773667  	103.448985 
413.738092  	91.363620 
414.702516  	80.364072 
415.666941  	80.694987 
416.631365  	89.458059 
417.595789  	98.064825 
418.560214  	95.003903 
419.524638  	88.042292 
420.489063  	91.067895 
421.453487  	88.983722 
422.417912  	87.732981 
423.382336  	87.947697 
424.346761  	84.213895 
425.311185  	80.960853 
426.275610  	82.064552 
427.240034  	82.649501 
428.204458  	83.220413 
429.168883  	84.160806 
430.133307  	83.951823 
431.097732  	82.874561 
432.062156  	82.590251 
433.026581  	81.054175 
433.991005  	80.056694 
434.955430  	80.484165 
435.919854  	79.923990 
436.884279  	79.275326 
437.848703  	81.544987 
438.813127  	82.854404 
439.777552  	82.452253 
440.741976  	82.397954 
441.706401  	84.721349 
442.670825  	86.283837 
443.635250  	85.266464 
444.599674  	86.056779 
445.564099  	86.564814 
446.528523  	87.126153 
447.492948  	88.297055 
448.457372  	88.556449 
449.421796  	86.987454 
450.386221  	85.141345 
451.350645  	84.921539 
452.315070  	85.407626 
453.279494  	85.699739 
454.243919  	87.343614 
455.208343  	87.586574 
456.172768  	86.366743 
457.137192  	86.315111 
458.101617  	86.668452 
459.066041  	85.897327 
460.030466  	85.435244 
460.994890  	85.434201 
461.959314  	85.558666 
462.923739  	85.600396 
463.888163  	85.645357 
464.852588  	85.459378 
465.817012  	85.877769 
466.781437  	86.207985 
467.745861  	86.189268 
468.710286  	85.864612 
469.674710  	84.007264 
470.639135  	82.853501 
471.603559  	83.794501 
472.567983  	85.237879 
473.532408  	85.202067 
474.496832  	83.814741 
475.461257  	84.089047 
476.425681  	84.512385 
477.390106  	84.763763 
478.354530  	84.948954 
479.318955  	83.787860 
480.283379  	83.525108 
481.247804  	83.752755 
482.212228  	83.483276 
483.176652  	83.689082 
484.141077  	84.336195 
485.105501  	83.651489 
486.069926  	83.165384 
487.034350  	83.805815 
487.998775  	83.621399 
488.963199  	83.466802 
489.927624  	84.278972 
490.892048  	83.858228 
491.856473  	82.833011 
492.820897  	82.871748 
493.785321  	83.001115 
494.749746  	82.035765 
495.714170  	81.524504 
496.678595  	81.234186 
497.643019  	80.932919 
498.607444  	80.995375 
499.571868  	80.717260 
500.536293  	80.663693 
501.500717  	80.523646 
502.465142  	80.179347 
503.429566  	80.310326 
504.393990  	80.157603 
505.358415  	80.145840 
506.322839  	80.000168 
507.287264  	80.185600 
508.251688  	81.465426 
509.216113  	82.636411 
510.180537  	83.067419 
511.144962  	83.476222 
512.109386  	84.180611 
513.073811  	84.307453 
514.038235  	84.289852 
515.002660  	83.877525 
515.967084  	83.461783 
516.931508  	83.424280 
517.895933  	83.922179 
518.860357  	83.974839 
519.824782  	83.566766 
520.789206  	83.864976 
521.753631  	84.653773 
522.718055  	84.742671 
523.682480  	84.210420 
524.646904  	83.927720 
525.611329  	84.032946 
526.575753  	84.262662 
527.540177  	84.661834 
528.504602  	84.543856 
529.469026  	84.130202 
530.433451  	84.174185 
531.397875  	84.488218 
532.362300  	84.775829 
533.326724  	85.176369 
534.291149  	84.781607 
535.255573  	84.549008 
536.219998  	85.061033 
537.184422  	85.499887 
538.148846  	85.455204 
539.113271  	85.361711 
540.077695  	85.162392 
541.042120  	85.107063 
542.006544  	85.288094 
542.970969  	85.247256 
543.935393  	85.644336 
544.899818  	85.927887 
545.864242  	85.953532 
546.828667  	85.792876 
547.793091  	85.469305 
548.757515  	85.491224 
549.721940  	86.021356 
550.686364  	86.039174 
551.650789  	85.939276 
552.615213  	85.537614 
553.579638  	85.766356 
554.544062  	85.918563 
555.508487  	85.857415 
556.472911  	85.544384 
557.437336  	85.176549 
558.401760  	85.249883 
559.366184  	85.538874 
560.330609  	85.362044 
561.295033  	85.290432 
562.259458  	85.291851 
563.223882  	85.113388 
564.188307  	85.168380 
565.152731  	85.514396 
566.117156  	85.438993 
567.081580  	85.085092 
568.046005  	85.124380 
569.010429  	85.292017 
569.974853  	85.245319 
570.939278  	85.163865 
571.903702  	85.012538 
572.868127  	84.843487 
573.832551  	84.954059 
574.796976  	85.058143 
575.761400  	84.899823 
576.725825  	85.048873 
577.690249  	85.013097 
578.654674  	85.059062 
579.619098  	85.204719 
580.583523  	85.064173 
581.547947  	85.150163 
582.512371  	85.209615 
583.476796  	84.942432 
584.441220  	84.849060 
585.405645  	84.972431 
586.370069  	85.186586 
587.334494  	85.186464 
588.298918  	85.193532 
589.263343  	85.205950 
590.227767  	85.263276 
591.192192  	84.870396 
592.156616  	84.594369 
593.121040  	84.899463 
594.085465  	85.152659 
595.049889  	85.066434 
596.014314  	84.887639 
596.978738  	84.834335 
597.943163  	84.735835 
598.907587  	84.544812 
599.872012  	84.398550 
600.836436  	84.428143 
601.800861  	84.491307 
