##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
400.236149  	101.370882 
401.200574  	94.896154 
402.164998  	79.122287 
403.129423  	80.106566 
404.093847  	80.341690 
405.058272  	81.362210 
406.022696  	77.259855 
406.987120  	75.556805 
407.951545  	92.118889 
408.915969  	86.796436 
409.880394  	84.039648 
410.844818  	95.223645 
411.809243  	106.625799 
412.773667  	101.682978 
413.738092  	87.752174 
414.702516  	79.562321 
415.666941  	77.608751 
416.631365  	80.384122 
417.595789  	81.341184 
418.560214  	79.957836 
419.524638  	75.711115 
420.489063  	82.662222 
421.453487  	83.054333 
422.417912  	82.120840 
423.382336  	84.797303 
424.346761  	84.187171 
425.311185  	80.079651 
426.275610  	77.991609 
427.240034  	79.128581 
428.204458  	81.522550 
429.168883  	84.126492 
430.133307  	83.224261 
431.097732  	80.868159 
432.062156  	78.765423 
433.026581  	77.194118 
433.991005  	79.641142 
434.955430  	81.951837 
435.919854  	79.167871 
436.884279  	76.979296 
437.848703  	78.172020 
438.813127  	79.090506 
439.777552  	79.732096 
440.741976  	79.541321 
441.706401  	79.407488 
442.670825  	79.411527 
443.635250  	79.485595 
444.599674  	79.035091 
445.564099  	78.900087 
446.528523  	79.407869 
447.492948  	79.957455 
448.457372  	79.956385 
449.421796  	78.139191 
450.386221  	76.676075 
451.350645  	77.604918 
452.315070  	78.203349 
453.279494  	77.968028 
454.243919  	77.037056 
455.208343  	76.455111 
456.172768  	75.913706 
457.137192  	75.954626 
458.101617  	75.017157 
459.066041  	74.869049 
460.030466  	75.299366 
460.994890  	76.563109 
461.959314  	76.887633 
462.923739  	76.730677 
463.888163  	75.662809 
464.852588  	74.728908 
465.817012  	75.572119 
466.781437  	75.407336 
467.745861  	74.177008 
468.710286  	74.236310 
469.674710  	73.838957 
470.639135  	73.835811 
471.603559  	73.719433 
472.567983  	73.816116 
473.532408  	74.381910 
474.496832  	74.380809 
475.461257  	74.111318 
476.425681  	73.615969 
477.390106  	73.817985 
478.354530  	74.407102 
479.318955  	74.266749 
480.283379  	73.818783 
481.247804  	73.711572 
482.212228  	73.661434 
483.176652  	73.691233 
484.141077  	73.712441 
485.105501  	73.976500 
486.069926  	73.822713 
487.034350  	73.744162 
487.998775  	73.677685 
